Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-3813	3241.7	2822.2	7147.4	2072.6	911.0	6414.7	10592.4	5925.9	3678.4	9418.0	6870.1	5362.7	3970.6	5330.2	1508.4	4709.5	2843.6	841.0	2285.6	2801.4	7163.3	4617.3	15166.5	9418.0	2782.6	12410.9	17827.0	11419.3	7526.2	7976.0	230.7	578.1	827.4	9696.6	2750.7	2708.2	5719.8	2438.3	1001.7	5798.3	11312.9	5349.6	3316.4	10336.8	7129.0	6406.4	3197.4	6420.3	1555.7	5262.3	3058.2	996.8	2769.3	3635.1	7340.8	3661.4	14817.1	9799.9	1674.1	14900.0	16014.6	11269.8	6029.9	8022.4	247.4	692.5	730.6	8333.3	33092.5	32128.3	227431.315791	225062.85236	452494.168151	1425265.0	1533309.06124
sub-3816	3437.8	2550.8	6516.3	2415.0	1016.6	6199.3	11096.4	6384.2	4659.8	9394.9	7517.1	5008.6	3910.4	5893.2	1493.6	4641.4	3601.6	1099.5	3186.1	3840.8	7011.0	5017.2	13106.0	10031.3	2554.0	12910.9	17937.0	12001.2	6836.3	7495.3	244.0	706.3	1008.1	9747.7	3098.0	2526.9	6238.3	3006.6	697.6	5033.3	11503.0	7354.7	4027.0	10082.6	7033.2	6216.6	3672.7	6756.7	1512.0	5339.0	3781.8	1405.1	3701.6	4239.0	6941.5	4451.6	12914.4	9838.5	2078.5	13520.9	18686.1	12924.0	6268.4	7934.3	266.5	575.7	518.5	9689.6	31015.6	30968.8	229787.902389	232793.895331	462581.79772	1477877.0	1594274.388073
sub-3817	2619.7	2509.5	6054.3	2657.5	947.7	7040.8	9005.2	7135.1	4447.9	9331.2	7368.5	6163.4	4125.7	5633.6	1783.3	3880.3	3997.5	1031.9	3959.9	3318.0	6588.4	4178.3	13249.4	8676.7	2801.0	12315.1	17354.9	10516.3	7525.3	8551.2	226.8	854.4	674.9	9275.7	2428.4	2728.5	6311.5	2735.0	957.9	6576.8	11424.8	7298.8	4085.1	9821.9	8360.6	6177.8	4101.0	5842.2	1726.9	4001.3	3306.3	1556.1	3882.9	3565.3	7053.1	4345.3	12948.6	8214.8	1774.3	12153.6	16721.7	11648.4	5437.7	7935.1	369.0	622.5	519.8	9075.6	31596.6	29992.7	225960.790246	224401.372049	450362.162295	1451452.0	1531423.721927
sub-3850	2575.4	2457.3	5833.0	3050.0	890.0	6060.5	8150.8	5816.6	3726.2	9383.5	6243.7	5777.4	3178.4	5075.3	1647.4	3302.0	3013.0	961.9	2629.3	3514.0	7607.1	3749.4	14167.8	8071.3	2034.5	11967.6	15892.0	11557.7	5759.6	7157.8	240.3	644.0	677.6	8411.9	2499.2	2808.0	6133.2	2736.7	861.7	5559.9	10057.2	5770.7	3137.6	9689.8	6054.9	6872.1	2938.5	5416.2	1422.1	4418.8	2758.9	990.2	2226.4	3642.1	6644.7	3753.6	13629.4	7824.7	1791.4	9983.6	16158.3	11734.0	5178.3	6875.6	267.0	528.4	479.5	8229.4	32882.4	30319.9	213474.36924	209363.843051	422838.212291	1329529.0	1397323.809416
sub-3851	2500.9	2313.5	7095.2	1844.1	594.9	5906.6	7019.3	4881.5	3233.7	6786.1	5604.0	4445.2	2815.2	4343.3	1584.5	3692.9	3463.3	854.9	2710.4	2358.3	6481.8	4189.0	13972.1	6213.1	2129.5	10253.9	16039.6	9479.8	6922.5	8847.2	261.9	618.6	683.5	10051.0	2261.0	2590.7	5840.8	2011.8	658.9	4819.5	9813.2	4034.0	3062.9	8580.0	6107.5	5543.9	3243.1	5338.9	1572.3	4624.1	3566.8	957.2	3498.4	2741.5	6993.0	3667.3	13559.7	6411.9	1576.4	12230.9	16234.8	9991.3	5958.4	6989.2	319.5	513.2	499.3	9259.1	25339.3	25558.5	195594.708504	198886.339544	394481.048048	1277697.0	1373455.793974
sub-3852	2813.0	2445.6	7102.3	1948.4	668.2	5436.0	9911.2	6081.8	3988.6	7124.9	7000.7	3579.6	3888.1	6022.3	1259.8	4329.9	3868.6	929.8	3200.7	1056.8	7100.3	4522.4	15973.0	9003.5	3893.8	11603.6	18780.4	10927.0	7560.6	7989.5	283.0	606.5	605.8	12174.8	2246.6	1956.3	5923.5	1899.8	658.4	5960.0	10987.3	6311.4	4113.2	9414.0	6788.5	4334.8	3700.0	6247.8	1488.6	5208.5	3627.5	1018.1	3129.7	1945.8	6406.1	4268.7	15519.6	9299.1	2606.0	10641.6	17804.1	11341.4	7481.6	8574.2	295.2	638.9	505.3	12088.7	27580.7	27458.9	219191.669142	221131.083483	440322.752625	1491167.0	1627827.556423
sub-3853	2891.5	2803.9	6485.4	2393.8	808.9	5751.7	8415.6	6194.2	3513.6	9204.6	6404.1	4986.0	3989.3	5436.9	1480.5	4321.7	2197.4	1329.9	2876.9	2584.7	6494.2	4857.5	11693.3	8656.5	2350.0	13492.3	17124.3	12532.4	7265.6	8766.3	315.5	547.6	691.0	9835.6	2594.1	2503.7	5853.3	2551.1	917.4	5980.7	10228.9	5386.4	3216.6	8746.2	7773.7	5152.2	3560.3	5914.2	1568.0	3761.8	2696.1	1251.6	3177.8	2871.1	7609.3	4192.6	12922.5	10534.1	1981.9	11413.0	17972.0	11947.9	6369.4	7607.6	305.9	561.2	668.9	9340.0	29411.9	28822.5	217776.073547	217232.657464	435008.73101	1421831.0	1484430.061982
sub-3854	2690.5	3236.3	6490.4	3045.1	1013.3	7882.6	8985.0	6603.9	3615.8	10358.6	7610.7	6016.8	3826.7	5848.3	1539.7	4182.9	3185.4	1080.5	3197.9	5073.2	7710.0	5147.6	14762.2	10296.0	2439.6	15013.0	21895.7	15512.1	10495.7	13340.7	361.6	964.4	924.3	11317.6	2335.8	2570.5	5767.3	3013.5	1246.9	6525.6	11816.2	6585.1	2997.3	13729.9	8653.1	7385.8	4123.0	6836.6	1573.1	5483.3	3105.3	1368.2	3797.3	5086.5	7537.8	4828.7	14761.4	10557.7	1934.0	15991.1	21210.2	13857.4	8864.5	11026.5	386.9	665.2	693.6	10278.5	36941.8	37169.3	263793.451817	264316.915276	528110.367093	1537742.0	1639679.40429
sub-3855	2873.0	2360.9	5222.7	2576.5	1081.0	6469.2	9822.6	6012.5	3784.1	9521.2	6697.0	5252.6	3168.2	5325.6	1731.0	4712.3	2900.1	1073.4	3290.6	3556.7	6905.3	4353.2	12539.8	8826.0	2570.5	11933.9	17431.7	12674.9	7824.7	8214.5	178.3	468.7	687.9	9996.4	2587.1	2019.5	4163.7	2897.5	1008.2	6442.3	10871.7	5159.0	3544.1	10303.1	6187.8	4700.9	3349.3	6317.0	1513.1	4431.7	2906.4	1200.1	3622.8	3687.8	6924.1	3611.0	11981.7	11791.0	2004.7	11978.0	17323.6	12021.0	6807.5	8642.4	299.1	574.7	513.4	10056.1	33467.8	32628.1	225618.379408	225128.508769	450746.888177	1356761.0	1490168.9519
sub-3857	2399.1	1812.1	3866.9	2119.1	762.2	5704.9	7765.6	4760.3	3059.2	7869.4	5536.2	4507.0	2869.4	4324.1	1330.9	3028.2	2281.5	898.4	2627.0	2726.9	5361.5	3538.4	11202.9	7362.4	1611.4	9174.0	14484.5	9287.0	7445.2	7660.2	229.7	438.4	628.1	9047.3	1451.5	2288.3	4877.6	2229.3	702.7	5670.7	9049.3	5062.2	2914.7	7536.2	5855.0	5342.1	2512.6	5328.7	1576.8	3861.8	2236.8	941.4	2635.6	3117.2	5276.3	3150.6	9499.9	7628.8	1986.2	10346.6	14133.3	8103.6	6243.1	7009.0	255.1	603.8	356.8	8302.7	22393.3	22973.2	181563.348925	180429.142584	361992.49151	1182474.0	1224845.801009
sub-3859	3892.1	2103.0	5972.0	2696.3	477.5	6566.0	11737.1	7050.7	3739.3	8651.3	7052.3	5745.9	2859.7	5644.3	1338.1	3258.2	3282.9	1013.7	3180.8	2984.5	7847.9	5524.4	12645.7	11367.4	2844.3	13181.7	14127.4	11348.3	7220.9	9022.3	244.1	596.4	706.6	10081.8	3392.7	2634.0	5968.4	2813.2	609.8	6739.5	11736.6	6598.5	3328.2	9929.3	6376.2	5529.0	3859.3	7162.9	1751.4	4749.2	3052.2	1297.8	2936.6	3083.6	7568.7	4739.9	12604.9	9256.4	1444.6	11407.2	16739.9	11644.6	6254.7	9225.8	397.1	692.7	590.1	9915.6	30833.9	30121.1	225036.829404	224726.013062	449762.842466	1403002.0	1496401.414663
sub-4004	2831.1	2546.2	5765.4	2390.1	583.7	6184.2	8979.1	5127.8	3728.1	8466.8	5778.1	4068.5	2592.9	4758.4	1317.5	3883.4	3009.6	742.7	2488.6	2980.4	5450.0	4375.2	12168.9	7720.2	2747.8	9828.4	16773.3	11214.3	6338.3	6562.0	182.5	690.7	688.5	10410.7	2812.7	2885.5	5215.9	2324.8	569.2	4685.5	9422.9	5070.7	3087.8	7564.1	5463.9	4647.5	3830.7	5889.0	1160.1	4346.6	2516.4	847.6	2680.0	3110.6	5771.3	3587.8	13375.6	8201.0	1792.2	10757.1	15051.8	9851.0	5923.1	7541.1	283.8	604.8	524.1	9954.1	23806.8	24245.2	196615.595074	193974.26077	390589.855845	1292390.0	1402578.950185
sub-4010	2483.9	2560.6	6953.3	1889.0	771.0	6317.9	7331.4	5857.0	3674.8	8280.9	6682.7	4772.4	4098.6	4401.8	1327.4	3729.1	2945.3	872.1	2143.7	3419.9	5917.2	4123.0	13436.0	7551.7	2173.6	11188.4	18460.5	8894.2	7816.5	8306.5	232.7	775.8	601.2	8235.2	2233.5	2203.4	7355.3	2134.6	500.9	5652.5	8634.7	5040.5	3535.0	10291.8	6327.1	4788.4	3134.5	5362.8	1498.1	4333.8	3025.0	954.8	2734.7	2478.9	6094.5	4272.4	13108.4	8959.2	2004.4	11512.5	18224.1	9233.5	5851.8	7742.3	243.0	615.7	472.4	8632.9	32773.2	32617.1	211235.383903	212366.664117	423602.04802	1360124.0	1453692.080473
sub-4018	3717.0	2902.4	6200.8	2720.0	809.9	6092.1	8203.6	5000.5	3977.0	9586.5	6661.0	5271.6	3917.1	5383.5	1274.4	3694.0	4265.1	1231.7	4016.3	2762.9	7054.7	4385.0	14022.9	9682.1	2330.4	12526.2	19951.9	12401.4	10449.2	10331.0	267.3	652.3	850.8	11794.6	2041.6	3490.2	6110.6	2650.1	750.7	6364.8	9297.5	5700.4	3509.5	9872.0	6784.6	5073.8	3575.5	5508.7	1380.2	4533.4	3005.2	1507.4	3756.3	2859.4	6352.0	3898.0	14168.4	9671.9	1950.6	13818.5	16981.7	10708.4	7939.0	10055.4	270.2	654.0	875.9	12349.7	31219.5	30034.5	234718.360871	225691.214417	460409.575288	1344965.0	1469438.251191
sub-4032	2766.9	2381.5	5076.4	1817.8	1087.2	5671.7	7800.5	4527.7	3793.7	8496.5	5894.0	5128.2	2744.0	4257.5	1312.4	3271.3	2899.1	818.6	2236.6	3251.9	6132.5	3248.2	12345.4	8132.6	2568.7	9805.0	14046.2	9850.7	7150.9	7914.2	148.0	640.6	685.3	10241.3	2159.8	2147.6	4924.0	2013.7	777.9	5839.6	10450.3	4941.3	2924.7	8262.8	6306.6	5637.2	3333.5	5209.4	1296.1	3791.5	2772.3	797.6	2799.9	3251.2	5511.9	2778.0	11269.1	8991.4	2018.2	10959.4	13545.6	9197.4	6235.1	7765.0	200.1	541.7	505.6	8907.8	24328.6	22070.2	191616.788109	188432.93756	380049.725668	1291337.0	1345939.570579
sub-4067	3213.6	3217.0	7029.8	2154.1	942.4	6391.2	10468.5	6853.8	3918.9	9506.0	7067.0	4916.7	4062.7	6533.1	1443.9	4579.7	3852.1	1006.8	3745.5	3111.1	7850.6	4515.2	14303.9	8994.6	3154.6	12534.5	20641.7	10589.4	8639.8	9160.8	258.3	613.6	980.3	10867.5	2506.5	2655.6	7016.9	2224.1	905.3	6242.4	11262.8	6508.5	3349.0	9382.0	7589.3	5346.0	3500.3	7369.1	1634.0	4811.4	3735.2	1330.7	2857.6	3424.2	8105.1	4016.0	15436.1	10970.5	1941.8	13315.5	20110.7	12645.7	7765.9	9204.4	509.7	755.1	750.6	10671.6	28344.1	28194.3	232927.635824	238703.808024	471631.443848	1451943.0	1598247.41092
sub-4085	2013.7	2742.8	5448.9	3463.3	1333.6	5706.4	8740.5	5555.4	3746.4	11551.6	5693.2	5396.4	3364.6	5019.4	1562.0	3943.5	3284.2	794.3	2935.1	3311.8	5895.0	4027.2	13415.0	8261.7	2040.4	10245.6	16646.0	8968.0	7953.0	7482.8	216.6	752.7	759.4	9847.2	1646.4	3093.8	5087.2	3092.7	858.0	5732.4	8155.7	5395.5	3030.9	10223.6	6737.0	5612.8	3015.8	5927.7	1238.5	4754.0	2842.6	1091.6	3455.6	3240.1	6907.3	4007.2	13947.9	8621.6	2075.4	10458.9	15927.8	9144.0	6791.8	9816.7	226.0	649.9	535.6	8507.3	26736.5	27197.5	207986.778173	207179.860885	415166.639058	1333767.0	1449533.278444
sub-4139	2425.9	2936.4	6003.5	1795.2	860.3	5496.5	8139.4	5520.6	3616.4	7125.6	5355.4	4924.9	3229.1	4519.0	1337.6	2892.5	2365.1	927.8	2065.5	3353.1	7965.0	4171.7	12286.7	8580.3	2293.1	11471.6	12351.2	10163.2	6611.1	7606.1	231.7	662.3	700.0	9001.2	2366.6	2095.6	5263.3	2188.4	777.2	5603.9	11545.9	4746.7	3425.4	8380.2	5131.7	5120.4	2994.8	4699.9	1123.1	3610.5	2685.4	967.6	2478.8	3140.1	7499.4	3483.8	12555.1	9022.9	1454.8	10205.7	13169.7	10002.0	5545.4	7650.9	235.9	607.8	479.7	10469.9	20686.3	20014.7	187089.270584	187586.375523	374675.646107	1417150.0	1543326.123461
